Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,465
Base Time Seconds,1622229994
Base Time Fractional,.058223660
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
66,0.0003347973979544,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000028928,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:39,.430581880
67,0.0003353407955728,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000023115,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:39,.513224680
68,0.0003346790617798,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000052175,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:39,.595874860
69,0.0003346319426782,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000011492,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:39,.678517700
70,0.0003346436133143,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000017304,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:39,.761168400
71,0.0003348443133291,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000034739,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:39,.843820200
72,0.0003351635532454,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000052175,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:39,.926456740
73,0.0003350569459144,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000075422,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:40,.009091900
74,0.0003351163759362,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000040551,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:40,.091742300
75,0.0003348563623149,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000028927,Amp DC,.01,T,2W,F,F,05/28/2021,19:26:40,.174389200
