Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,715
Base Time Seconds,1623351094
Base Time Fractional,.988821020
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
137,0.003491940442473,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000093140,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:46,.228941620
138,0.003497577039525,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000069893,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:46,.311598720
139,0.0034883946646,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000110575,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:46,.394240740
140,0.003478149650618,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000110576,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:46,.476877600
141,0.003485166700557,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000128011,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:46,.559539860
142,0.003487806767225,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000087328,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:46,.642205240
143,0.003491832409054,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000081517,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:46,.724859180
144,0.003497253637761,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000087329,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:46,.807518940
145,0.003490128554404,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000104764,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:46,.890169520
146,0.003476649522781,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000128011,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:46,.972821180
147,0.00348631828092,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000104763,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:47,.055458620
148,0.00348845589906,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000116387,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:47,.138114960
149,0.003492281306535,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000093140,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:47,.220757640
150,0.003496335586533,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000064082,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:47,.303420180
151,0.003488725982606,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000116387,Amp DC,.01,T,2W,F,F,06/10/2021,18:51:47,.386060440
