Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,508
Base Time Seconds,1621615519
Base Time Fractional,.366607420
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
91,0.002240707632154,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000267459,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:26,.806559600
92,0.002240600762889,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000238398,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:26,.889216080
93,0.002240802394226,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000279084,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:26,.971877720
94,0.002239880617708,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000250022,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:27,.054545100
95,0.002240529982373,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000284896,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:27,.137206620
96,0.00224032998085,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000250022,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:27,.219866720
97,0.00224197213538,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000296521,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:27,.302541420
98,0.002241028472781,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000250022,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:27,.385200220
99,0.002240353962407,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000267459,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:27,.467855860
100,0.002239455236122,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000250022,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:27,.550515900
101,0.002240506932139,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000302333,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:27,.633188360
102,0.002240117406473,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000284896,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:27,.715856640
103,0.002241973532364,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000279084,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:27,.798525120
104,0.002240884816274,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000273272,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:27,.881181440
105,0.002240153495222,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000279084,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:27,.963842160
106,0.002239798428491,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000290709,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:28,.046509580
107,0.002240661997348,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000267459,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:28,.129170020
108,0.002240577945486,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000267459,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:28,.211843460
109,0.002242537681013,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000273272,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:28,.294514100
110,0.002240022877231,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000244210,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:28,.377179700
111,0.002240801695734,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000273272,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:28,.459837140
112,0.002241038251668,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000255835,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:28,.542518260
113,0.002241580979899,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000267460,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:28,.625191500
114,0.002241370035335,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000250022,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:28,.707850020
115,0.00224239914678,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000255835,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:28,.790527600
116,0.002241310663521,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000273272,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:28,.873189520
117,0.002241711365059,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000279084,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:28,.955861160
118,0.002241382142529,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000267459,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:29,.038517760
119,0.002240991452709,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000250022,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:29,.121183520
120,0.002240661298856,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000290709,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:29,.203850420
121,0.002242704853415,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000250022,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:29,.286515300
122,0.002241193549708,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000238398,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:29,.369173940
123,0.002242290880531,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000284896,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:29,.451837020
124,0.002241486683488,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000296521,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:29,.534520260
125,0.002240966772661,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000279084,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:29,.617176140
126,0.002241829410195,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000261647,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:29,.699857920
127,0.002242491347715,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000255835,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:29,.782520380
128,0.002241403795779,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000255835,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:29,.865193040
129,0.00224161776714,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000244210,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:29,.947859420
130,0.002241335110739,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000250022,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:30,.030522400
131,0.002241782844067,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000261647,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:30,.113193980
132,0.002242763992399,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000313958,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:30,.195861380
133,0.002241925802082,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000255835,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:30,.278533700
134,0.002242031740025,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000267459,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:30,.361203440
135,0.002242173533887,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000244210,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:30,.443866080
136,0.002242102986202,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000255835,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:30,.526530240
137,0.00224161776714,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000267459,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:30,.609217500
138,0.002243957016617,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000255835,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:30,.691893080
139,0.002242432208732,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000284896,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:30,.774558420
140,0.002243589609861,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000250023,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:30,.857220300
141,0.002242432441562,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000284896,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:30,.939890380
142,0.002242350019515,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000273272,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:31,.022565900
143,0.002242090413347,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000244210,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:31,.105234580
144,0.002243259456009,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000238398,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:31,.187902920
145,0.002243743510917,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000250023,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:31,.270557000
146,0.002243153285235,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000261647,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:31,.353222240
147,0.002243801951408,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000273272,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:31,.435885940
148,0.002242313465104,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000261647,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:31,.518558200
149,0.002242454560474,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000261647,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:31,.601224160
150,0.002244051545858,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000238398,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:31,.683890900
151,0.002243316732347,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000267460,Amp DC,.01,T,2W,F,F,05/21/2021,16:45:31,.766561580
